Junction_ID,Date,Time,Vehicle_Count,Average_Speed_kmph,Congestion_Level,Weather,Signal_State_Green,Signal_State_Red
J4,14-03-2024,14:45,13,42.67041784,1,Clear,21,44
J5,14-03-2024,14:45,18,37.66222555,1,Clear,57,74
J1,14-03-2024,15:00,21,36.90904597,2,Clear,36,61
J2,14-03-2024,15:00,22,33.56721079,2,Clear,52,37
J3,14-03-2024,15:00,23,34.56022064,2,Clear,53,40
J4,14-03-2024,15:00,20,36.92499461,2,Clear,29,82
J5,14-03-2024,15:00,25,41.33708695,2,Clear,58,54
J1,14-03-2024,15:15,16,35.17312453,1,Clear,46,76
J2,14-03-2024,15:15,18,42.77577738,1,Clear,32,88
J3,14-03-2024,15:15,15,52.32193521,1,Clear,35,53
J4,14-03-2024,15:15,23,39.70421837,2,Clear,20,71
J5,14-03-2024,15:15,20,41.63868482,2,Clear,37,70
J1,14-03-2024,15:30,23,34.14010412,2,Clear,34,59
J2,14-03-2024,15:30,24,42.81527826,2,Clear,25,55
J3,14-03-2024,15:30,25,44.8084068,2,Clear,57,36
J4,14-03-2024,15:30,20,36.50185217,2,Clear,26,41
J5,14-03-2024,15:30,21,42.46071412,2,Clear,36,69
J1,14-03-2024,15:45,18,49.48208092,1,Clear,53,86
J2,14-03-2024,15:45,27,52.02420708,2,Clear,55,54
J3,14-03-2024,15:45,13,30.00736305,1,Clear,54,54
J4,14-03-2024,15:45,24,25.00547027,2,Clear,41,78
J5,14-03-2024,15:45,18,23.41501695,1,Clear,45,76
J1,14-03-2024,16:00,18,31.11794679,1,Clear,23,62
J2,14-03-2024,16:00,16,53.37611554,1,Clear,53,72
J3,14-03-2024,16:00,16,40.26339562,1,Clear,51,61
J4,14-03-2024,16:00,20,36.03665444,2,Clear,48,36
J5,14-03-2024,16:00,19,31.3475212,1,Clear,26,75
J1,14-03-2024,16:15,18,29.27463067,1,Clear,45,31
J2,14-03-2024,16:15,22,48.1116543,2,Clear,56,73
J3,14-03-2024,16:15,18,34.67779022,1,Clear,32,80
J4,14-03-2024,16:15,29,34.3152123,2,Clear,51,44
J5,14-03-2024,16:15,21,41.06798859,2,Clear,51,40
J1,14-03-2024,16:30,23,42.04858661,2,Clear,36,83
J2,14-03-2024,16:30,23,35.36761651,2,Clear,28,59
J3,14-03-2024,16:30,24,27.02078758,2,Clear,37,77
J4,14-03-2024,16:30,10,34.87408457,1,Clear,54,54
J5,14-03-2024,16:30,17,40.83355239,1,Clear,52,68
J1,14-03-2024,16:45,27,38.47048604,2,Clear,57,65
J2,14-03-2024,16:45,21,29.16122526,2,Clear,53,45
J3,14-03-2024,16:45,16,40.96976837,1,Clear,41,37
J4,14-03-2024,16:45,32,41.8762085,2,Clear,52,56
J5,14-03-2024,16:45,21,46.17491616,2,Clear,52,75
J1,14-03-2024,17:00,27,41.03729665,2,Clear,28,79
J2,14-03-2024,17:00,31,48.2302104,2,Clear,33,73
J3,14-03-2024,17:00,43,28.96651248,3,Clear,49,67
J4,14-03-2024,17:00,41,31.33918894,3,Clear,57,42
J5,14-03-2024,17:00,20,26.18607765,2,Clear,57,31
J1,14-03-2024,17:15,38,36.48749109,2,Clear,56,87
J2,14-03-2024,17:15,36,31.25339234,2,Clear,59,53
J3,14-03-2024,17:15,33,40.65434691,2,Clear,32,87
J4,14-03-2024,17:15,25,28.21642698,2,Clear,50,56
J5,14-03-2024,17:15,33,35.11744604,2,Clear,58,32
J1,14-03-2024,17:30,42,26.63645649,3,Clear,49,34
J2,14-03-2024,17:30,35,41.4127813,2,Clear,43,65
J3,14-03-2024,17:30,33,29.8989496,2,Clear,47,33
J4,14-03-2024,17:30,35,30.3356193,3,Clear,37,80
J5,14-03-2024,17:30,33,33.1712715,2,Clear,37,41
J1,14-03-2024,17:45,36,19.73368502,2,Clear,35,41
J2,14-03-2024,17:45,35,39.91985686,2,Clear,46,55
J3,14-03-2024,17:45,42,41.43780605,3,Clear,26,34
J4,14-03-2024,17:45,35,52.63892153,2,Clear,38,58
J5,14-03-2024,17:45,35,20.71474284,2,Clear,39,76
J1,14-03-2024,18:00,46,34.39098098,3,Clear,29,68
J2,14-03-2024,18:00,31,31.88503317,2,Clear,38,44
J3,14-03-2024,18:00,28,32.50022019,2,Clear,20,46
J4,14-03-2024,18:00,41,42.04926553,3,Clear,54,66
J5,14-03-2024,18:00,39,24.31824095,2,Clear,46,51
J1,14-03-2024,18:15,40,46.47475985,3,Clear,56,76
J2,14-03-2024,18:15,37,31.21271896,2,Clear,56,62
J3,14-03-2024,18:15,39,31.54319767,2,Clear,30,84
J4,14-03-2024,18:15,23,20.81851714,2,Clear,40,61
J5,14-03-2024,18:15,38,32.21926113,2,Clear,24,63
J1,14-03-2024,18:30,46,22.77972101,3,Clear,59,71
J2,14-03-2024,18:30,48,38.42406578,3,Clear,39,80
J3,14-03-2024,18:30,35,51.85941098,2,Clear,41,50
J4,14-03-2024,18:30,38,28.88361389,2,Clear,50,49
J5,14-03-2024,18:30,41,41.26405871,3,Clear,55,39
J1,14-03-2024,18:45,31,43.62670302,2,Clear,21,35
J2,14-03-2024,18:45,35,28.27154873,2,Clear,47,35
J3,14-03-2024,18:45,29,44.43791869,2,Clear,22,31
J4,14-03-2024,18:45,43,40.91302356,3,Clear,28,55
J5,14-03-2024,18:45,33,22.13658042,2,Clear,44,74
J1,14-03-2024,19:00,35,41.23518837,2,Clear,29,54
J2,14-03-2024,19:00,34,39.64744401,2,Clear,34,76
J3,14-03-2024,19:00,31,31.79888806,2,Clear,56,81
J4,14-03-2024,19:00,36,26.66036833,2,Clear,47,74
J5,14-03-2024,19:00,28,48.36064731,2,Clear,43,86
J1,14-03-2024,19:15,34,25.09919687,2,Clear,56,53
J2,14-03-2024,19:15,31,44.78704528,2,Clear,36,81
J3,14-03-2024,19:15,29,40.52826126,2,Clear,49,36
J4,14-03-2024,19:15,35,23.49235057,2,Clear,23,35
J5,14-03-2024,19:15,26,30.10057501,2,Clear,42,40
J1,14-03-2024,19:30,27,35.45641473,2,Clear,33,68
J2,14-03-2024,19:30,36,43.65350634,2,Clear,43,58
J3,14-03-2024,19:30,30,29.13644211,2,Clear,21,75
J4,14-03-2024,19:30,42,30.89439353,3,Clear,23,83
J5,14-03-2024,19:30,47,19.0199857,3,Clear,54,64
J1,14-03-2024,19:45,34,38.33799272,2,Clear,25,85
J2,14-03-2024,19:45,35,27.66274215,2,Clear,45,58
J3,14-03-2024,19:45,36,24.95121775,2,Clear,47,44
J4,14-03-2024,19:45,44,22.21619673,3,Clear,54,87
J5,14-03-2024,19:45,39,29.06309054,2,Clear,35,30
J1,14-03-2024,20:00,25,37.75686381,2,Clear,24,66
J2,14-03-2024,20:00,42,31.29322606,3,Clear,31,72
J3,14-03-2024,20:00,37,32.11738007,2,Clear,44,32
J4,14-03-2024,20:00,36,40.87374086,2,Clear,37,33
J5,14-03-2024,20:00,36,24.9309133,2,Clear,48,35
J1,14-03-2024,20:15,36,22.14785119,2,Clear,40,37
J2,14-03-2024,20:15,37,35.17448115,2,Clear,33,87
J3,14-03-2024,20:15,37,44.23292984,2,Clear,56,79
J4,14-03-2024,20:15,34,29.18060521,2,Clear,35,77
J5,14-03-2024,20:15,40,35.03337775,3,Clear,20,75
J1,14-03-2024,20:30,29,33.8974724,2,Clear,20,33
J2,14-03-2024,20:30,33,31.50994839,2,Clear,55,45
J3,14-03-2024,20:30,39,28.7111457,2,Clear,47,85
J4,14-03-2024,20:30,36,39.68153786,2,Clear,43,52
J5,14-03-2024,20:30,26,42.6662972,2,Clear,35,58
J1,14-03-2024,20:45,40,30.84757082,3,Clear,29,40
J2,14-03-2024,20:45,48,26.06348973,3,Clear,42,44
J3,14-03-2024,20:45,27,31.42036103,2,Clear,49,82
J4,14-03-2024,20:45,31,23.81283378,2,Clear,26,80
J5,14-03-2024,20:45,31,39.07640561,2,Clear,53,30
J1,14-03-2024,21:00,19,44.00182913,1,Clear,58,69
J2,14-03-2024,21:00,22,44.08217677,2,Clear,27,52
J3,14-03-2024,21:00,25,53.23603133,2,Clear,27,88
J4,14-03-2024,21:00,22,48.3453643,2,Clear,53,74
J5,14-03-2024,21:00,12,59.06107358,1,Clear,56,36
J1,14-03-2024,21:15,20,27.15948082,2,Clear,26,49
J2,14-03-2024,21:15,19,43.49580607,1,Clear,26,41
J3,14-03-2024,21:15,18,34.16914361,1,Clear,31,51
J4,14-03-2024,21:15,20,48.78252192,2,Clear,50,51
J5,14-03-2024,21:15,27,35.9458575,2,Clear,27,69
J1,14-03-2024,21:30,18,32.70049955,1,Clear,30,53
J2,14-03-2024,21:30,18,43.70971576,1,Clear,51,76
J3,14-03-2024,21:30,16,53.78677784,1,Clear,24,56
J4,14-03-2024,21:30,24,41.30894753,2,Clear,51,80
J5,14-03-2024,21:30,22,30.81565973,2,Clear,30,68
J1,14-03-2024,21:45,25,40.53167473,2,Clear,30,69
J2,14-03-2024,21:45,21,42.78351447,2,Clear,37,40
J3,14-03-2024,21:45,23,36.43332883,2,Clear,45,67
J4,14-03-2024,21:45,20,50.42383531,2,Clear,29,44
J5,14-03-2024,21:45,27,32.69420158,2,Clear,29,74
J1,14-03-2024,22:00,17,41.48911321,1,Clear,35,68
J2,14-03-2024,22:00,22,40.08893873,2,Clear,32,75
J3,14-03-2024,22:00,13,27.76535517,1,Clear,34,58
J4,14-03-2024,22:00,19,25.73919568,1,Clear,59,33
J5,14-03-2024,22:00,18,37.75986963,1,Clear,48,59
J1,14-03-2024,22:15,26,31.49432956,2,Clear,34,68
J2,14-03-2024,22:15,23,20.5555022,2,Clear,41,50
J3,14-03-2024,22:15,14,47.69838728,1,Clear,50,46
J4,14-03-2024,22:15,20,44.3625059,2,Clear,55,65
J5,14-03-2024,22:15,19,40.76815405,1,Clear,21,32
J1,14-03-2024,22:30,21,37.59671915,2,Clear,39,32
J2,14-03-2024,22:30,22,47.33248892,2,Clear,22,54
J3,14-03-2024,22:30,18,34.61484334,1,Clear,52,43
J4,14-03-2024,22:30,17,38.89042697,1,Clear,30,47
J5,14-03-2024,22:30,21,45.02872385,2,Clear,55,55
J1,14-03-2024,22:45,20,41.1404054,2,Clear,49,41
J2,14-03-2024,22:45,22,32.07813585,2,Clear,56,65
J3,14-03-2024,22:45,20,44.97354455,2,Clear,36,77
J4,14-03-2024,22:45,23,26.58374245,2,Clear,42,55
J5,14-03-2024,22:45,23,42.01290206,2,Clear,21,54
J1,14-03-2024,23:00,22,33.05470228,2,Clear,39,38
J2,14-03-2024,23:00,14,46.4521412,1,Clear,51,51
J3,14-03-2024,23:00,18,41.79429532,1,Clear,23,54
J4,14-03-2024,23:00,14,29.45909571,1,Clear,24,37
J5,14-03-2024,23:00,19,28.7823308,1,Clear,27,31
J1,14-03-2024,23:15,16,42.67906965,1,Clear,59,37
J2,14-03-2024,23:15,18,47.59425237,1,Clear,49,35
J3,14-03-2024,23:15,20,38.97366556,2,Clear,46,44
J4,14-03-2024,23:15,13,38.50762433,1,Clear,24,74
J5,14-03-2024,23:15,20,40.74216783,2,Clear,37,79
J1,14-03-2024,23:30,21,41.66493864,2,Clear,51,58
J2,14-03-2024,23:30,16,39.22161087,1,Clear,41,41
J3,14-03-2024,23:30,22,20.54356418,2,Clear,48,40
J4,14-03-2024,23:30,22,36.66201358,2,Clear,52,31
J5,14-03-2024,23:30,26,46.17985263,2,Clear,41,58
J1,14-03-2024,23:45,19,34.53904709,1,Clear,59,68
J2,14-03-2024,23:45,21,35.08390262,1,Clear,38,55
J3,14-03-2024,23:45,15,42.92254452,1,Clear,30,32
J4,14-03-2024,23:45,19,33.82763842,1,Clear,49,49
J5,14-03-2024,23:45,20,26.66031682,2,Clear,58,45
J1,15-03-2024,00:00,17,15.07992318,1,Fog,33,51
J2,15-03-2024,00:00,23,44.23454766,2,Fog,24,48
J3,15-03-2024,00:00,22,31.1120295,2,Fog,30,72
J4,15-03-2024,00:00,20,35.58464823,2,Fog,28,66
J5,15-03-2024,00:00,24,59.89400463,2,Fog,47,63
J1,15-03-2024,00:15,18,28.69960821,1,Fog,31,64
J2,15-03-2024,00:15,21,27.78394464,2,Fog,25,72
J3,15-03-2024,00:15,23,39.93538691,2,Fog,23,50
J4,15-03-2024,00:15,18,50.52970492,1,Fog,32,31
J5,15-03-2024,00:15,19,34.03822032,1,Fog,34,35
J1,15-03-2024,00:30,16,51.66516655,1,Fog,50,46
J2,15-03-2024,00:30,14,36.69130039,1,Fog,21,64
J3,15-03-2024,00:30,19,50.53102852,1,Fog,59,46
J4,15-03-2024,00:30,20,47.87375608,2,Fog,50,63
J5,15-03-2024,00:30,19,51.58841211,1,Fog,54,69
J1,15-03-2024,00:45,22,29.19848188,2,Fog,32,77
J2,15-03-2024,00:45,16,46.68945138,1,Fog,31,68
J3,15-03-2024,00:45,22,36.46681691,2,Fog,39,83
J4,15-03-2024,00:45,19,33.61660517,1,Fog,37,63
J5,15-03-2024,00:45,22,41.42221409,2,Fog,22,30
J1,15-03-2024,01:00,22,46.20982576,2,Fog,24,33
J2,15-03-2024,01:00,15,52.31260551,1,Fog,55,37
J3,15-03-2024,01:00,19,42.39418943,1,Fog,38,89
J4,15-03-2024,01:00,17,27.68316433,1,Fog,27,64
J5,15-03-2024,01:00,23,37.3588651,2,Fog,49,67
J1,15-03-2024,01:15,15,45.64156129,1,Fog,28,45
J2,15-03-2024,01:15,24,46.13453759,2,Fog,33,58
J3,15-03-2024,01:15,24,49.2477437,2,Fog,37,39
J4,15-03-2024,01:15,14,33.85163519,1,Fog,53,68
J5,15-03-2024,01:15,18,35.46012136,1,Fog,59,58
J1,15-03-2024,01:30,15,53.90243846,1,Fog,25,76
J2,15-03-2024,01:30,15,29.33476838,1,Fog,50,46
J3,15-03-2024,01:30,25,43.99017671,2,Fog,33,59
J4,15-03-2024,01:30,18,30.69578023,1,Fog,28,67
J5,15-03-2024,01:30,17,48.43857311,1,Fog,23,83
J1,15-03-2024,01:45,21,37.23433535,2,Fog,33,43
J2,15-03-2024,01:45,21,36.63819315,2,Fog,56,49
J3,15-03-2024,01:45,25,36.62874426,2,Fog,20,32
J4,15-03-2024,01:45,21,38.19464091,2,Fog,27,52
J5,15-03-2024,01:45,15,17.87229659,1,Fog,39,52
J1,15-03-2024,02:00,18,38.78643065,1,Fog,50,72
J2,15-03-2024,02:00,29,34.32909275,2,Fog,42,72
J3,15-03-2024,02:00,18,40.56365535,1,Fog,52,43
J4,15-03-2024,02:00,14,48.73670948,1,Fog,59,74
J5,15-03-2024,02:00,13,46.9234175,1,Fog,51,45
J1,15-03-2024,02:15,12,52.31389235,1,Fog,32,51
J2,15-03-2024,02:15,19,45.04425069,1,Fog,28,70
J3,15-03-2024,02:15,16,39.17618446,1,Fog,39,80
J4,15-03-2024,02:15,23,33.9306428,2,Fog,48,33
J5,15-03-2024,02:15,18,58.41921093,1,Fog,31,42
J1,15-03-2024,02:30,23,37.11814905,2,Fog,53,80
J2,15-03-2024,02:30,23,42.5306766,2,Fog,59,34
J3,15-03-2024,02:30,16,54.67049299,1,Fog,42,30
J4,15-03-2024,02:30,18,25.4272907,1,Fog,41,68
J5,15-03-2024,02:30,18,30.32343318,1,Fog,29,57
J1,15-03-2024,02:45,12,51.16470275,1,Fog,43,49
J2,15-03-2024,02:45,16,38.03519757,1,Fog,22,72
J3,15-03-2024,02:45,22,43.8552451,2,Fog,39,85
J4,15-03-2024,02:45,20,37.45216477,2,Fog,35,83
J5,15-03-2024,02:45,13,31.39556486,1,Fog,32,73
J1,15-03-2024,03:00,17,33.62026129,1,Fog,26,58
J2,15-03-2024,03:00,13,42.53326793,1,Fog,36,37
J3,15-03-2024,03:00,20,43.31595133,2,Fog,37,61
J4,15-03-2024,03:00,21,25.74101106,2,Fog,54,62
J5,15-03-2024,03:00,25,25.73721882,2,Fog,59,84
J1,15-03-2024,03:15,21,29.22578659,2,Fog,48,54
J2,15-03-2024,03:15,16,35.62471013,1,Fog,34,75
J3,15-03-2024,03:15,17,51.78633921,1,Fog,24,36
J4,15-03-2024,03:15,21,49.43743427,2,Fog,55,75
J5,15-03-2024,03:15,20,38.65871045,2,Fog,27,34
J1,15-03-2024,03:30,20,36.20896543,2,Fog,38,54
J2,15-03-2024,03:30,24,29.52921633,2,Fog,30,36
J3,15-03-2024,03:30,19,30.51295303,1,Fog,48,69
J4,15-03-2024,03:30,20,45.92596636,2,Fog,26,51
J5,15-03-2024,03:30,14,39.27813611,1,Fog,26,47
J1,15-03-2024,03:45,18,46.18193925,1,Fog,54,44
J2,15-03-2024,03:45,26,20.49396899,2,Fog,44,87
J3,15-03-2024,03:45,22,30.37071482,2,Fog,54,40
J4,15-03-2024,03:45,16,35.14675361,1,Fog,40,83
J5,15-03-2024,03:45,15,27.30126325,1,Fog,25,65
J1,15-03-2024,04:00,16,45.48891057,1,Fog,53,45
J2,15-03-2024,04:00,22,39.17798701,2,Fog,37,49
J3,15-03-2024,04:00,20,52.31048295,2,Fog,39,73
J4,15-03-2024,04:00,23,50.6437029,2,Fog,30,87
J5,15-03-2024,04:00,17,41.97615358,1,Fog,22,60
J1,15-03-2024,04:15,19,33.63662141,1,Fog,20,60
J2,15-03-2024,04:15,23,49.92343799,2,Fog,37,84
J3,15-03-2024,04:15,18,43.45229279,1,Fog,56,50
J4,15-03-2024,04:15,16,36.55179681,1,Fog,59,52
J5,15-03-2024,04:15,16,29.81099356,1,Fog,58,61
J1,15-03-2024,04:30,21,44.55859736,2,Fog,47,45
J2,15-03-2024,04:30,23,49.66560049,2,Fog,39,52
J3,15-03-2024,04:30,30,24.38023274,2,Fog,25,67
J4,15-03-2024,04:30,22,43.43697618,2,Fog,32,33
J5,15-03-2024,04:30,16,49.31424584,1,Fog,40,42
J1,15-03-2024,04:45,25,32.4847967,2,Fog,54,35
J2,15-03-2024,04:45,18,38.00627911,1,Fog,52,68
J3,15-03-2024,04:45,20,31.01921401,2,Fog,47,64
J4,15-03-2024,04:45,16,31.0982854,1,Fog,51,86
J5,15-03-2024,04:45,29,48.21182066,2,Fog,36,79
J1,15-03-2024,05:00,29,19.57499816,2,Fog,35,53
J2,15-03-2024,05:00,21,40.37144383,2,Fog,31,72
J3,15-03-2024,05:00,16,48.87044411,1,Fog,41,44
J4,15-03-2024,05:00,22,30.17454867,2,Fog,45,76
J5,15-03-2024,05:00,14,41.49699753,1,Fog,59,73
J1,15-03-2024,05:15,20,35.1107374,2,Fog,57,84
J2,15-03-2024,05:15,28,31.85362383,2,Fog,53,31
J3,15-03-2024,05:15,17,54.39897739,1,Fog,20,48
J4,15-03-2024,05:15,23,46.70459853,2,Fog,23,32
J5,15-03-2024,05:15,26,34.25435056,2,Fog,20,31
J1,15-03-2024,05:30,26,48.49527031,2,Fog,50,34
J2,15-03-2024,05:30,26,35.94777083,2,Fog,57,88
J3,15-03-2024,05:30,12,26.04798536,1,Fog,52,62
J4,15-03-2024,05:30,17,24.38387865,1,Fog,54,47
J5,15-03-2024,05:30,25,37.0815046,2,Fog,45,57
J1,15-03-2024,05:45,20,42.90667215,2,Fog,27,33
J2,15-03-2024,05:45,24,50.34888494,2,Fog,45,33
J3,15-03-2024,05:45,23,44.81647725,2,Fog,40,31
J4,15-03-2024,05:45,23,41.8284305,2,Fog,31,48
J5,15-03-2024,05:45,20,34.87074688,2,Fog,51,80
J1,15-03-2024,06:00,16,39.52922779,1,Fog,39,54
J2,15-03-2024,06:00,20,44.09923454,2,Fog,43,46
J3,15-03-2024,06:00,16,34.58786228,1,Fog,50,49
J4,15-03-2024,06:00,15,49.74734046,1,Fog,41,39
J5,15-03-2024,06:00,15,26.68707305,1,Fog,40,30
J1,15-03-2024,06:15,21,36.82868563,2,Fog,50,63
J2,15-03-2024,06:15,18,28.68336172,1,Fog,53,41
J3,15-03-2024,06:15,19,41.64130132,1,Fog,52,35
J4,15-03-2024,06:15,18,45.94040877,1,Fog,27,56
J5,15-03-2024,06:15,25,41.86721243,2,Fog,51,59
J1,15-03-2024,06:30,22,51.70973394,2,Fog,34,86
J2,15-03-2024,06:30,21,21.58413035,2,Fog,51,32
J3,15-03-2024,06:30,25,10.82724444,2,Fog,31,85
J4,15-03-2024,06:30,20,27.32435683,2,Fog,46,74
J5,15-03-2024,06:30,14,38.65964801,1,Fog,24,84
J1,15-03-2024,06:45,28,41.22148391,2,Fog,34,76
J2,15-03-2024,06:45,19,46.33670571,1,Fog,53,52
J3,15-03-2024,06:45,14,37.70768376,1,Fog,53,57
J4,15-03-2024,06:45,18,49.3016575,1,Fog,59,55
J5,15-03-2024,06:45,26,39.89023492,2,Fog,31,59
J1,15-03-2024,07:00,37,27.09511719,2,Fog,29,42
J2,15-03-2024,07:00,34,44.20650074,2,Fog,56,48
J3,15-03-2024,07:00,35,41.08930989,2,Fog,56,49
J4,15-03-2024,07:00,32,35.08292123,2,Fog,35,45
J5,15-03-2024,07:00,45,32.4887895,3,Fog,51,88
J1,15-03-2024,07:15,29,39.13294307,2,Fog,32,60
J2,15-03-2024,07:15,37,35.66690615,2,Fog,30,77
J3,15-03-2024,07:15,32,36.40697363,2,Fog,55,61
J4,15-03-2024,07:15,32,26.61393098,2,Fog,46,69
J5,15-03-2024,07:15,30,41.32679739,2,Fog,36,35
J1,15-03-2024,07:30,44,43.8143934,3,Fog,49,56
J2,15-03-2024,07:30,43,51.89912558,3,Fog,55,39
J3,15-03-2024,07:30,33,46.72566542,2,Fog,45,64
J4,15-03-2024,07:30,23,32.2634911,2,Fog,46,39
J5,15-03-2024,07:30,25,41.10738785,2,Fog,39,71
J1,15-03-2024,07:45,33,49.77647582,2,Fog,47,74
J2,15-03-2024,07:45,34,34.44532449,2,Fog,26,30
J3,15-03-2024,07:45,35,38.02596125,2,Fog,55,88
J4,15-03-2024,07:45,32,40.10111345,2,Fog,40,44
J5,15-03-2024,07:45,31,31.44366098,2,Fog,45,66
J1,15-03-2024,08:00,29,32.84180958,2,Clear,35,72
J2,15-03-2024,08:00,31,31.22191369,2,Clear,47,56
J3,15-03-2024,08:00,39,30.92990435,2,Clear,46,88
J4,15-03-2024,08:00,32,26.87529452,2,Clear,52,62
J5,15-03-2024,08:00,30,45.49578805,2,Clear,47,31
J1,15-03-2024,08:15,27,30.19739779,2,Clear,20,55
J2,15-03-2024,08:15,35,36.32905607,2,Clear,34,69
J3,15-03-2024,08:15,35,37.9298651,2,Clear,30,36
J4,15-03-2024,08:15,32,36.10529035,2,Clear,24,56
J5,15-03-2024,08:15,29,34.57987523,2,Clear,46,65
J1,15-03-2024,08:30,28,39.6729313,2,Clear,40,40
J2,15-03-2024,08:30,30,37.15444015,2,Clear,22,50
J3,15-03-2024,08:30,31,37.91116864,2,Clear,48,48
J4,15-03-2024,08:30,26,55.34097605,3,Clear,20,65
J5,15-03-2024,08:30,31,30.31900654,2,Clear,41,85
J1,15-03-2024,08:45,40,12.31121241,3,Clear,43,43
J2,15-03-2024,08:45,48,40.87195122,3,Clear,23,45
J3,15-03-2024,08:45,31,24.72641754,2,Clear,21,41
J4,15-03-2024,08:45,25,49.54107705,2,Clear,23,64
J5,15-03-2024,08:45,26,48.16149739,2,Clear,22,82
J1,15-03-2024,09:00,28,43.6447592,2,Clear,26,64
J2,15-03-2024,09:00,33,35.17356646,2,Clear,36,44
J3,15-03-2024,09:00,43,35.49457309,3,Clear,48,50
J4,15-03-2024,09:00,39,28.74319889,2,Clear,56,85
J5,15-03-2024,09:00,37,32.55340305,2,Clear,57,89
J1,15-03-2024,09:15,37,39.52484287,2,Clear,27,30
J2,15-03-2024,09:15,39,52.70466895,2,Clear,23,46
J3,15-03-2024,09:15,32,35.40951683,2,Clear,41,75
J4,15-03-2024,09:15,34,39.74920516,2,Clear,23,35
J5,15-03-2024,09:15,37,33.73147616,2,Clear,32,44
J1,15-03-2024,09:30,41,25.74176343,3,Clear,33,61
J2,15-03-2024,09:30,40,45.80347544,3,Clear,45,72
J3,15-03-2024,09:30,20,58.97328578,2,Clear,53,33
J4,15-03-2024,09:30,45,25.99676438,3,Clear,51,47
J5,15-03-2024,09:30,33,41.85382902,2,Clear,57,87
J1,15-03-2024,09:45,37,38.28399249,2,Clear,33,67
J2,15-03-2024,09:45,33,30.13593834,2,Clear,26,84
J3,15-03-2024,09:45,30,20.68888332,2,Clear,54,54
J4,15-03-2024,09:45,34,44.03980321,2,Clear,37,42
J5,15-03-2024,09:45,37,51.5329847,2,Clear,31,40
J1,15-03-2024,10:00,32,38.94502361,2,Clear,46,78
J2,15-03-2024,10:00,28,33.68639144,2,Clear,49,87
J3,15-03-2024,10:00,29,23.65182495,2,Clear,23,43
J4,15-03-2024,10:00,40,34.79783028,3,Clear,45,70
J5,15-03-2024,10:00,42,44.48738572,3,Clear,52,57
J1,15-03-2024,10:15,34,36.23016434,2,Clear,30,49
J2,15-03-2024,10:15,26,44.00596656,2,Clear,29,83
J3,15-03-2024,10:15,49,37.65186282,3,Clear,23,73
J4,15-03-2024,10:15,44,24.92459526,3,Clear,48,68
J5,15-03-2024,10:15,30,28.58450593,2,Clear,59,65
J1,15-03-2024,10:30,44,15.92157962,3,Clear,58,62
J2,15-03-2024,10:30,38,45.16732685,2,Clear,34,45
J3,15-03-2024,10:30,41,44.37760556,3,Clear,23,83
J4,15-03-2024,10:30,36,25.65986862,2,Clear,22,72
J5,15-03-2024,10:30,41,28.95083434,3,Clear,25,70
J1,15-03-2024,10:45,40,43.52841602,3,Clear,38,55
J2,15-03-2024,10:45,45,35.42434714,3,Clear,46,77
J3,15-03-2024,10:45,44,31.28684393,3,Clear,40,48
J4,15-03-2024,10:45,35,39.94967872,2,Clear,38,87
J5,15-03-2024,10:45,14,24.32450269,1,Clear,25,30
J1,15-03-2024,11:00,17,45.05040522,1,Clear,57,62
J2,15-03-2024,11:00,17,27.63268326,1,Clear,53,66
J3,15-03-2024,11:00,21,21.01529792,2,Clear,29,83
J4,15-03-2024,11:00,22,39.97717578,2,Clear,57,34
J5,15-03-2024,11:00,15,33.7343164,1,Clear,31,67
J1,15-03-2024,11:15,21,26.09605179,2,Clear,36,89
J2,15-03-2024,11:15,13,40.80882632,1,Clear,34,70
J3,15-03-2024,11:15,25,39.68706644,2,Clear,29,59
J4,15-03-2024,11:15,16,49.16961669,1,Clear,54,67
J5,15-03-2024,11:15,18,39.88613943,1,Clear,57,65
J1,15-03-2024,11:30,19,46.86228558,1,Clear,26,67
J2,15-03-2024,11:30,22,39.34200226,2,Clear,42,67
J3,15-03-2024,11:30,17,42.54449606,1,Clear,50,86
J4,15-03-2024,11:30,25,31.52852937,2,Clear,59,46
J5,15-03-2024,11:30,14,50.12085652,1,Clear,34,63
J1,15-03-2024,11:45,18,26.34380247,1,Clear,37,67
J2,15-03-2024,11:45,25,48.37909005,2,Clear,30,45
J3,15-03-2024,11:45,14,41.53872237,1,Clear,45,80
J4,15-03-2024,11:45,24,30.89999523,2,Clear,41,38
J5,15-03-2024,11:45,25,47.04528607,2,Clear,49,77
J1,15-03-2024,12:00,23,25.83084964,2,Clear,20,72
J2,15-03-2024,12:00,22,39.71830464,2,Clear,53,74
J3,15-03-2024,12:00,13,40.34048229,1,Clear,57,48
J4,15-03-2024,12:00,16,32.95033073,1,Clear,43,50
J5,15-03-2024,12:00,17,34.92389718,1,Clear,30,50
J1,15-03-2024,12:15,16,43.7281164,1,Clear,37,32
J2,15-03-2024,12:15,13,30.91931103,1,Clear,59,61
J3,15-03-2024,12:15,17,30.62432134,1,Clear,56,88
J4,15-03-2024,12:15,20,27.60246225,2,Clear,57,40
J5,15-03-2024,12:15,25,38.61817647,2,Clear,39,78
J1,15-03-2024,12:30,27,48.01746676,2,Clear,51,35
J2,15-03-2024,12:30,17,32.81964145,1,Clear,32,47
J3,15-03-2024,12:30,18,34.63636169,1,Clear,32,33
